"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nfkbiz",4.04356163868875e-15,0.255262421332596,0.348,0.156,6.02490684164623e-11,"11","Nfkbiz"
"Ctnnbip1",4.25271358214316e-15,0.34221202038301,0.481,0.274,6.33654323739331e-11,"11","Ctnnbip1"
"Relb",5.29769016888529e-15,0.310071683461722,0.285,0.121,7.89355835163908e-11,"11","Relb"
"Ndufa33",6.64774601548483e-15,0.32265017202838,0.459,0.24,9.9051415630724e-11,"11","Ndufa3"
"Rrp151",7.57013028522139e-15,0.308529441328252,0.47,0.256,1.12794941249799e-10,"11","Rrp15"
"Cct84",7.61604689254603e-15,0.329740349156852,0.741,0.527,1.13479098698936e-10,"11","Cct8"
"Sec61g4",8.26506036212257e-15,0.333047491121936,0.704,0.454,1.23149399395626e-10,"11","Sec61g"
"Xbp16",9.0843287403743e-15,0.402481694199193,0.67,0.462,1.35356498231577e-10,"11","Xbp1"
"Hddc24",9.17668312630804e-15,0.323282072166419,0.467,0.253,1.3673257858199e-10,"11","Hddc2"
"Gnl32",1.03787919318246e-14,0.363240496358727,0.444,0.244,1.54643999784187e-10,"11","Gnl3"
"Gm98433",1.06783284906671e-14,0.329680706869469,0.789,0.588,1.59107094510939e-10,"11","Gm9843"
"Gm102631",1.27882353533156e-14,0.252432430947289,0.293,0.126,1.90544706764402e-10,"11","Gm10263"
"Ssr21",1.3041058610547e-14,0.325349730769219,0.848,0.662,1.94311773297151e-10,"11","Ssr2"
"Serbp13",1.69162393019143e-14,0.280714083751074,0.896,0.784,2.52051965598524e-10,"11","Serbp1"
"Ifngr2",2.23090044625762e-14,0.348243638063861,0.337,0.162,3.32404166492385e-10,"11","Ifngr2"
"Tomm52",2.71974513659884e-14,0.353071167137312,0.548,0.334,4.05242025353227e-10,"11","Tomm5"
"Uqcrq7",4.43551397624122e-14,0.337505792895261,0.678,0.451,6.60891582459941e-10,"11","Uqcrq"
"U2af11",4.50165982775668e-14,0.319581801164657,0.774,0.583,6.70747314335746e-10,"11","U2af1"
"Atp5j26",4.94999120464062e-14,0.318613463162291,0.778,0.548,7.37548689491453e-10,"11","Atp5j2"
"Vgll41",7.40578775433957e-14,0.288467391458775,0.433,0.223,1.1034623753966e-09,"11","Vgll4"
"Vamp84",7.77129555061716e-14,0.341724971659322,0.878,0.727,1.15792303704196e-09,"11","Vamp8"
"Asl",8.16369938835697e-14,0.270334582134956,0.378,0.188,1.21639120886519e-09,"11","Asl"
"Rnaset2a2",8.4023117195763e-14,0.337362519059639,0.641,0.413,1.25194444621687e-09,"11","Rnaset2a"
"Tsc22d35",1.15428542684849e-13,0.46672245304203,0.426,0.232,1.71988528600425e-09,"11","Tsc22d3"
"Lsm25",1.25086503600746e-13,0.332413061460265,0.493,0.288,1.86378890365111e-09,"11","Lsm2"
"Fkbp35",1.66194689215693e-13,0.351120120356097,0.556,0.345,2.47630086931382e-09,"11","Fkbp3"
"Mthfs",1.86225840568001e-13,0.251760269990018,0.267,0.115,2.77476502446322e-09,"11","Mthfs"
"Usmg55",2.14303035944134e-13,0.319184004717008,0.522,0.302,3.19311523556759e-09,"11","Usmg5"
"Srsf35",2.4665157309334e-13,0.291856144329488,0.8,0.59,3.67510843909077e-09,"11","Srsf3"
"Tbcc1",3.09937710682852e-13,0.315005212772594,0.359,0.181,4.61807188917449e-09,"11","Tbcc"
"Pkig8",3.92371753051599e-13,0.333931936823294,0.685,0.462,5.84633912046883e-09,"11","Pkig"
"Ndufa26",4.32787875594837e-13,0.337437808767903,0.696,0.46,6.44853934636306e-09,"11","Ndufa2"
"Ndufa55",4.82333827984295e-13,0.346135490645965,0.567,0.347,7.186774036966e-09,"11","Ndufa5"
"Ndufb75",4.85752401105596e-13,0.292206509895945,0.67,0.455,7.23771077647338e-09,"11","Ndufb7"
"Tma75",5.43450429332546e-13,0.304543443177902,0.796,0.577,8.09741139705493e-09,"11","Tma7"
"Klf71",7.18097744738325e-13,0.288484806156211,0.363,0.184,1.0699656396601e-08,"11","Klf7"
"Tgfb31",8.74906669034722e-13,0.26422016672071,0.363,0.178,1.30361093686174e-08,"11","Tgfb3"
"Krtcap23",8.8199227650581e-13,0.308924208860553,0.733,0.513,1.31416849199366e-08,"11","Krtcap2"
"Ifrd15",8.91230637440782e-13,0.356511254164859,0.685,0.495,1.32793364978677e-08,"11","Ifrd1"
"Lsm65",9.5705044266767e-13,0.25667280060714,0.43,0.234,1.42600515957483e-08,"11","Lsm6"
"Cd24a5",1.00994137467067e-12,0.25717537530791,0.83,0.659,1.5048126482593e-08,"11","Cd24a"
"Eif4ebp11",1.12203481955249e-12,0.278202637920826,0.485,0.283,1.67183188113321e-08,"11","Eif4ebp1"
"Raly2",1.17062582780153e-12,0.294091621183826,0.759,0.593,1.74423248342429e-08,"11","Raly"
"Ndufs66",1.21754806710843e-12,0.291183809234772,0.696,0.468,1.81414661999156e-08,"11","Ndufs6"
"Fam110a7",1.65432411386019e-12,0.31763510954817,0.589,0.366,2.46494292965168e-08,"11","Fam110a"
"Phpt11",1.7387173003279e-12,0.275216475050722,0.404,0.215,2.59068877748857e-08,"11","Phpt1"
"Txnl4a1",2.09351027248234e-12,0.320150671934049,0.626,0.41,3.11933030599869e-08,"11","Txnl4a"
"Ralb",2.43168677949238e-12,0.267604120538095,0.337,0.167,3.62321330144365e-08,"11","Ralb"
"Cct53",2.66900006851806e-12,0.264684134497252,0.896,0.757,3.97681010209192e-08,"11","Cct5"
"Dcxr2",2.97120155024931e-12,0.253410412916473,0.404,0.214,4.42709030987147e-08,"11","Dcxr"
"Idh22",3.30945321105288e-12,0.334533670571613,0.648,0.447,4.93108528446879e-08,"11","Idh2"
"Apex13",4.51030071257002e-12,0.27326331546433,0.511,0.307,6.72034806172933e-08,"11","Apex1"
"Zfp593",4.67999993639918e-12,0.267899860214286,0.378,0.199,6.97319990523477e-08,"11","Zfp593"
"Ppil12",5.62171990286249e-12,0.265447476917286,0.326,0.162,8.37636265526511e-08,"11","Ppil1"
"Nolc13",8.41864637248687e-12,0.284045988884409,0.43,0.242,1.25437830950054e-07,"11","Nolc1"
"Zfos12",1.13833154497978e-11,0.294100127504275,0.541,0.329,1.69611400201987e-07,"11","Zfos1"
"Irx12",1.24530040520165e-11,0.316131875617857,0.404,0.221,1.85549760375046e-07,"11","Irx1"
"Rsl1d1",1.26992844970304e-11,0.321975456380832,0.633,0.436,1.89219339005753e-07,"11","Rsl1d1"
"Gm162861",1.33650568456552e-11,0.261632727359301,0.719,0.503,1.99139347000263e-07,"11","Gm16286"
"Ndufb43",1.37700936381184e-11,0.347236407502166,0.607,0.407,2.05174395207965e-07,"11","Ndufb4"
"Hilpda1",1.38106300323708e-11,0.298945307619292,0.348,0.181,2.05778387482326e-07,"11","Hilpda"
"Atp5l4",1.48186296756057e-11,0.25412456784555,0.878,0.718,2.20797582166524e-07,"11","Atp5l"
"Mettl1",1.51262800157683e-11,0.310834624661412,0.352,0.189,2.25381572234947e-07,"11","Mettl1"
"Cited41",2.30954460656495e-11,0.279458436206007,0.263,0.121,3.44122146378178e-07,"11","Cited4"
"Pgls4",2.38630263420406e-11,0.287704591972254,0.737,0.542,3.55559092496405e-07,"11","Pgls"
"Ppp2ca1",3.16481747476875e-11,0.294526605618737,0.489,0.296,4.71557803740544e-07,"11","Ppp2ca"
"Nudt43",3.23453163446929e-11,0.256412388056692,0.4,0.221,4.81945213535924e-07,"11","Nudt4"
"Cstb1",3.54976794502852e-11,0.356256175609746,0.811,0.699,5.2891542380925e-07,"11","Cstb"
"Anxa18",3.61418743529594e-11,0.314400514179471,0.841,0.667,5.38513927859095e-07,"11","Anxa1"
"Ndufa124",3.75754626843777e-11,0.308129527074025,0.752,0.553,5.59874393997228e-07,"11","Ndufa12"
"Bola24",4.1581360911626e-11,0.257614685062275,0.426,0.247,6.19562277583228e-07,"11","Bola2"
"Snrpd37",4.50768480833032e-11,0.289518704292876,0.752,0.558,6.71645036441217e-07,"11","Snrpd3"
"Syngr27",4.53561516363828e-11,0.319862245487113,0.574,0.382,6.75806659382103e-07,"11","Syngr2"
"Nfib5",4.66261196677666e-11,0.29732318538546,0.604,0.411,6.94729183049722e-07,"11","Nfib"
"Nsun2",5.00327989561634e-11,0.300973148861495,0.393,0.224,7.45488704446835e-07,"11","Nsun2"
"Ddit41",5.52012069631488e-11,0.319664980391509,0.393,0.222,8.22497983750917e-07,"11","Ddit4"
"Banf14",6.12702493978333e-11,0.287584587967467,0.581,0.376,9.12926716027716e-07,"11","Banf1"
"Mrpl126",6.21480096030928e-11,0.311570384893788,0.637,0.447,9.26005343086082e-07,"11","Mrpl12"
"Ppa110",7.90083031703624e-11,0.315509640781942,0.504,0.311,1.1772237172384e-06,"11","Ppa1"
"Naa502",9.4666104639279e-11,0.294413515493745,0.522,0.333,1.41052495912526e-06,"11","Naa50"
"Tmem1471",1.35823424355839e-10,0.32492225002942,0.615,0.429,2.023769022902e-06,"11","Tmem147"
"Lyar4",1.39982862908855e-10,0.255668388860397,0.526,0.329,2.08574465734195e-06,"11","Lyar"
"Alyref1",1.55503243464176e-10,0.326555888225817,0.296,0.156,2.31699832761622e-06,"11","Alyref"
"Dynll23",1.83901912112916e-10,0.288445958480475,0.622,0.421,2.74013849048245e-06,"11","Dynll2"
"Mrps213",1.96549328238066e-10,0.265582584326851,0.548,0.349,2.92858499074718e-06,"11","Mrps21"
"Timm134",2.26184368147745e-10,0.29842405725161,0.681,0.497,3.37014708540139e-06,"11","Timm13"
"Srsf73",2.27799434691252e-10,0.322199259244041,0.711,0.534,3.39421157689965e-06,"11","Srsf7"
"Acot18",2.28635619924345e-10,0.271097482227461,0.774,0.579,3.40667073687273e-06,"11","Acot1"
"Snrpd25",2.31635027100711e-10,0.262190147246881,0.741,0.554,3.45136190380059e-06,"11","Snrpd2"
"0610012G03Rik",2.42687390136279e-10,0.278115192039605,0.515,0.338,3.61604211303056e-06,"11","0610012G03Rik"
"Ets21",2.46253706573687e-10,0.261501270246478,0.433,0.261,3.66918022794793e-06,"11","Ets2"
"Lsm46",3.75553277354413e-10,0.278248417012379,0.644,0.465,5.59574383258076e-06,"11","Lsm4"
"Hnrnpab6",4.15067317516126e-10,0.305931451479995,0.681,0.507,6.18450303099027e-06,"11","Hnrnpab"
"Ier37",5.0852281352489e-10,0.295368187948108,0.859,0.703,7.57698992152087e-06,"11","Ier3"
"Ifnar21",5.74344595514846e-10,0.283705865598022,0.4,0.24,8.5577344731712e-06,"11","Ifnar2"
"Fosl11",7.72464430658593e-10,0.329039142458116,0.319,0.172,1.1509720016813e-05,"11","Fosl1"
"Crip16",9.64831689162731e-10,0.266697642154464,0.544,0.366,1.43759921685247e-05,"11","Crip1"
"Ppp1r14b4",1.11960945411036e-09,0.267098609375098,0.444,0.272,1.66821808662444e-05,"11","Ppp1r14b"
"Marc21",1.25006222330388e-09,0.2622803965375,0.559,0.372,1.86259271272279e-05,"11","Marc2"
"Yrdc1",1.77813814445351e-09,0.309545807039527,0.53,0.359,2.64942583523573e-05,"11","Yrdc"
"Sssca11",2.08699272393454e-09,0.30243534234562,0.444,0.279,3.10961915866246e-05,"11","Sssca1"
"Sat16",2.42731376876231e-09,0.469048427644946,0.633,0.474,3.61669751545584e-05,"11","Sat1"
"G3bp11",2.874731572834e-09,0.296658380862174,0.696,0.558,4.28335004352267e-05,"11","G3bp1"
"Pop52",3.25971401458212e-09,0.256880621821548,0.467,0.302,4.85697388172737e-05,"11","Pop5"
"St143",3.6020952886788e-09,0.251225223998501,0.356,0.204,5.36712198013141e-05,"11","St14"
"Hsd17b121",3.76697118418941e-09,0.25064903247121,0.441,0.273,5.61278706444222e-05,"11","Hsd17b12"
"Llph3",7.20791146581077e-09,0.2631368614836,0.667,0.496,0.000107397880840581,"11","Llph"
"Trim27",8.95496318737956e-09,0.27952792129203,0.363,0.212,0.000133428951491955,"11","Trim27"
"Baiap22",1.14413527973315e-08,0.253189378293538,0.385,0.229,0.000170476156680239,"11","Baiap2"
"Anapc133",1.18414879308261e-08,0.2720540929604,0.474,0.307,0.000176438170169308,"11","Anapc13"
"Rps19bp12",1.68172742096872e-08,0.287088213626952,0.411,0.257,0.000250577385724339,"11","Rps19bp1"
"Cox7b5",2.65973183295111e-08,0.26149072628617,0.689,0.499,0.000396300043109715,"11","Cox7b"
"Nop104",3.17794934791425e-08,0.276421575232222,0.593,0.412,0.000473514452839223,"11","Nop10"
"Eif4e21",7.05772405536305e-08,0.263982264133509,0.5,0.348,0.00105160088424909,"11","Eif4e2"
"Hes15",3.4952127197654e-06,0.284914922905854,0.619,0.478,0.0520786695245045,"11","Hes1"
"Rspo11",3.24533008304433e-116,1.31149642608429,0.621,0.033,4.83554182373605e-112,"12","Rspo1"
"Birc52",6.03036092554757e-112,1.62980305228592,0.897,0.081,8.98523777906587e-108,"12","Birc5"
"Top2a2",6.95214773796106e-85,1.04908663258588,0.672,0.055,1.0358700129562e-80,"12","Top2a"
"Pglyrp1",5.52390721529651e-82,0.676521261099916,0.448,0.024,8.2306217507918e-78,"12","Pglyrp1"
"Ccna22",7.1079999012874e-80,0.863343230501644,0.621,0.05,1.05909198529182e-75,"12","Ccna2"
"Alox12e",9.83486389206879e-79,0.727366000257393,0.31,0.011,1.46539471991825e-74,"12","Alox12e"
"Pbk2",1.01254865805817e-77,1.16140611811746,0.724,0.071,1.50869750050668e-73,"12","Pbk"
"2810417H13Rik2",8.85248804750365e-77,1.57168012756834,0.862,0.106,1.31902071907804e-72,"12","2810417H13Rik"
"Gm2661",2.04729989027262e-76,0.906679055816017,0.586,0.046,3.0504768365062e-72,"12","Gm266"
"Cdca82",9.94702131219885e-72,1.16212140827369,0.707,0.075,1.48210617551763e-67,"12","Cdca8"
"Car22",2.01235852217047e-70,1.43663440896539,0.845,0.106,2.998414198034e-66,"12","Car2"
"Wfdc183",1.64788284142435e-68,1.98652678618663,1,0.17,2.45534543372228e-64,"12","Wfdc18"
"Kif222",2.29327627968952e-66,0.621959579548931,0.517,0.041,3.41698165673738e-62,"12","Kif22"
"Ccnb22",4.65869718841118e-66,1.13807153736352,0.707,0.078,6.94145881073266e-62,"12","Ccnb2"
"Cdca5",9.4859634824656e-66,0.459515745917214,0.31,0.014,1.41340855888738e-61,"12","Cdca5"
"Cdca32",1.71312608135284e-62,0.780105977630689,0.621,0.063,2.55255786121573e-58,"12","Cdca3"
"Nusap12",8.17075892932158e-62,0.809043057418828,0.466,0.036,1.21744308046892e-57,"12","Nusap1"
"Spc242",1.78716466958893e-61,1.05111224178361,0.724,0.092,2.66287535768751e-57,"12","Spc24"
"Tk12",4.59021696672919e-60,1.08677194101762,0.724,0.093,6.8394232804265e-56,"12","Tk1"
"Melk",8.21624321837232e-58,0.498606755318938,0.414,0.03,1.22422023953748e-53,"12","Melk"
"Cdk12",8.27135889114819e-57,1.26408473818121,0.69,0.089,1.23243247478108e-52,"12","Cdk1"
"Gjb21",4.13565023242157e-53,0.45166590618494,0.414,0.032,6.16211884630814e-49,"12","Gjb2"
"Ska11",1.58416124318919e-52,0.61295331952699,0.431,0.036,2.3604002523519e-48,"12","Ska1"
"Racgap12",1.95870505198148e-52,0.84874023641731,0.534,0.057,2.91847052745241e-48,"12","Racgap1"
"Ogfrl12",4.49585121408018e-52,1.25396069122102,0.793,0.132,6.69881830897946e-48,"12","Ogfrl1"
"Gmnn2",2.73071237908125e-51,0.857430053768711,0.776,0.116,4.06876144483106e-47,"12","Gmnn"
"Aurkb2",3.91518334779784e-51,0.819347942749373,0.448,0.041,5.83362318821878e-47,"12","Aurkb"
"Cdc202",6.20157676453827e-51,1.20277810056714,0.638,0.084,9.24034937916203e-47,"12","Cdc20"
"Asf1b1",2.30998281794792e-50,0.55448274085241,0.448,0.041,3.4418743987424e-46,"12","Asf1b"
"Ndc80",3.04057596720569e-50,0.479996458420654,0.345,0.024,4.53045819113648e-46,"12","Ndc80"
"Tpx22",1.43589538193439e-48,0.6599606396336,0.448,0.042,2.13948411908225e-44,"12","Tpx2"
"Ccnb12",2.0387629576354e-46,0.820747699393397,0.5,0.055,3.03775680687675e-42,"12","Ccnb1"
"Cenpf2",3.06011643271805e-44,0.595212582406,0.431,0.043,4.55957348474989e-40,"12","Cenpf"
"Prc12",1.48592167308554e-43,0.660585324561237,0.431,0.043,2.21402329289746e-39,"12","Prc1"
"Plb12",3.33901796914328e-43,1.07325154555291,0.793,0.143,4.97513677402348e-39,"12","Plb1"
"Kcnn42",7.57962849046547e-43,0.947515959566773,0.655,0.1,1.12936464507936e-38,"12","Kcnn4"
"Cenpa2",1.02483061534284e-42,1.07257163605077,0.655,0.1,1.52699761686084e-38,"12","Cenpa"
"Ube2c2",1.50903852301168e-42,1.17777471200554,0.569,0.077,2.2484673992874e-38,"12","Ube2c"
"Spdl1",2.17242216243901e-42,0.392543709385503,0.293,0.021,3.23690902203413e-38,"12","Spdl1"
"Sapcd2",2.16672987195108e-40,0.308570807464234,0.276,0.019,3.22842750920711e-36,"12","Sapcd2"
"Rad511",2.28342617092475e-40,0.487973892317439,0.431,0.046,3.40230499467788e-36,"12","Rad51"
"Kif2c",4.38395276146988e-40,0.30137319305268,0.293,0.022,6.53208961459012e-36,"12","Kif2c"
"Tyms2",4.40490336511183e-40,1.0628414634007,0.776,0.155,6.56330601401663e-36,"12","Tyms"
"Shcbp11",1.09496095483224e-39,0.406438753526251,0.362,0.034,1.63149182270004e-35,"12","Shcbp1"
"Ect2",4.56790318834213e-39,0.355657787044635,0.276,0.02,6.80617575062978e-35,"12","Ect2"
"Knstrn2",4.68620182878491e-39,0.73537800521949,0.552,0.079,6.98244072488952e-35,"12","Knstrn"
"Ckap2l1",2.80674919234715e-38,0.428103630242183,0.345,0.031,4.18205629659725e-34,"12","Ckap2l"
"Cenpm2",5.97182537402117e-38,0.728904881051456,0.603,0.095,8.89801980729154e-34,"12","Cenpm"
"Tacc32",1.18205052715552e-37,0.722820469734057,0.517,0.072,1.76125528546172e-33,"12","Tacc3"
"Hmgb26",8.02395512040756e-37,1.6782106993578,1,0.48,1.19556931294073e-32,"12","Hmgb2"
"Stmn17",9.95195207437642e-37,1.29570944172801,0.948,0.291,1.48284085908209e-32,"12","Stmn1"
"Tnfaip21",2.24815304312191e-35,0.486828399057304,0.379,0.04,3.34974803425164e-31,"12","Tnfaip2"
"Kif20a1",5.5301628255406e-35,0.33455468406045,0.328,0.03,8.23994261005549e-31,"12","Kif20a"
"Rrm22",6.05935966345092e-35,0.759184793833326,0.586,0.094,9.02844589854187e-31,"12","Rrm2"
"Fam83a",2.79052653029893e-34,0.411416123798134,0.276,0.022,4.1578845301454e-30,"12","Fam83a"
"H2afz7",2.44295695796188e-33,1.43182907753805,1,0.803,3.64000586736321e-29,"12","H2afz"
"Mki672",2.56697600047458e-33,0.526062073680256,0.362,0.04,3.82479424070713e-29,"12","Mki67"
"Aurka2",2.97531909759955e-33,0.399179952924025,0.362,0.039,4.43322545542333e-29,"12","Aurka"
"Muc152",7.35253923547976e-33,0.805922074712507,0.741,0.152,1.09552834608648e-28,"12","Muc15"
"Casc5",3.39750623599044e-32,0.350619051388207,0.259,0.021,5.06228429162575e-28,"12","Casc5"
"Plk11",5.84278810138584e-32,0.404647584582084,0.293,0.027,8.70575427106489e-28,"12","Plk1"
"Lig11",2.23782309557964e-31,0.684141125451719,0.5,0.08,3.33435641241367e-27,"12","Lig1"
"Plscr22",3.27387881280428e-31,0.771368167442009,0.69,0.137,4.87807943107838e-27,"12","Plscr2"
"Cenpe2",4.75421519893523e-31,0.521917054907676,0.345,0.039,7.08378064641349e-27,"12","Cenpe"
"Nrm1",8.75824901728892e-31,0.71557270622797,0.552,0.098,1.30497910357605e-26,"12","Nrm"
"Lockd1",1.29141453531135e-30,0.343431588390869,0.328,0.035,1.92420765761391e-26,"12","Lockd"
"Cenpn",3.42660116942231e-30,0.33978055259615,0.293,0.029,5.10563574243923e-26,"12","Cenpn"
"Lmnb12",4.40833619361804e-30,0.632921969023635,0.552,0.096,6.56842092849088e-26,"12","Lmnb1"
"Ptma4",1.10708203781177e-29,0.719237178257207,1,0.999,1.64955223633953e-25,"12","Ptma"
"Nuf22",4.48653711377017e-29,0.326591991318451,0.293,0.03,6.68494029951755e-25,"12","Nuf2"
"Spc252",4.66296450855579e-29,0.63219013328948,0.379,0.049,6.94781711774812e-25,"12","Spc25"
"Fabp53",1.42042787160313e-28,0.698278324563634,0.759,0.176,2.11643752868867e-24,"12","Fabp5"
"Prim12",2.25681206131944e-28,0.729382648091524,0.586,0.115,3.36264997136597e-24,"12","Prim1"
"Cenpp1",5.21875154802356e-28,0.434086840545098,0.328,0.038,7.77593980655511e-24,"12","Cenpp"
"Ube2t1",1.07044475001447e-27,0.445539431323359,0.345,0.043,1.59496267752156e-23,"12","Ube2t"
"Nucks12",1.11345219120743e-27,0.772031186143034,0.759,0.197,1.65904376489907e-23,"12","Nucks1"
"Nt5dc2",1.42046147947131e-27,0.284993412019973,0.276,0.028,2.11648760441225e-23,"12","Nt5dc2"
"Atp6v1c21",1.12805625030742e-26,0.450065326074356,0.397,0.056,1.68080381295806e-22,"12","Atp6v1c2"
"C1qtnf1",1.15076390914389e-26,0.319256154413849,0.259,0.025,1.7146382246244e-22,"12","C1qtnf1"
"Dctpp110",1.93866489453943e-26,0.976096374721619,0.862,0.294,2.88861069286374e-22,"12","Dctpp1"
"Cenpw2",2.47411679872344e-26,0.539070159604106,0.397,0.06,3.68643403009792e-22,"12","Cenpw"
"Cenph2",3.0527128636551e-26,0.528047060234233,0.379,0.053,4.5485421668461e-22,"12","Cenph"
"Smc42",3.05475098759412e-26,0.85157689101216,0.707,0.184,4.55157897151524e-22,"12","Smc4"
"Haus41",3.35311726002753e-26,0.528699090122325,0.5,0.088,4.99614471744102e-22,"12","Haus4"
"Cenpu",1.16120365350181e-25,0.296924126761013,0.276,0.03,1.7301934437177e-21,"12","Cenpu"
"Ccdc18",1.20640739540566e-25,0.354265155086077,0.276,0.03,1.79754701915444e-21,"12","Ccdc18"
"Cenpk",1.28563136000841e-25,0.26221770731727,0.259,0.026,1.91559072641253e-21,"12","Cenpk"
"Fen12",4.95446016662223e-25,0.530913551737314,0.552,0.109,7.38214564826713e-21,"12","Fen1"
"Rrm12",1.35494792918797e-24,0.564812432845102,0.569,0.118,2.01887241449008e-20,"12","Rrm1"
"Kif20b",2.68257093617623e-24,0.381531639412018,0.259,0.028,3.99703069490259e-20,"12","Kif20b"
"Psat11",2.89394537642719e-24,0.51685097303955,0.483,0.091,4.31197861087651e-20,"12","Psat1"
"Ccdc343",4.21926524626675e-24,0.71997666723036,0.776,0.222,6.28670521693746e-20,"12","Ccdc34"
"Mad2l12",5.5680388553286e-24,0.451154488592192,0.414,0.068,8.29637789443961e-20,"12","Mad2l1"
"Dbi6",6.30730148788855e-24,1.11799908573101,0.948,0.555,9.39787921695393e-20,"12","Dbi"
"Ranbp110",7.4937753317659e-24,0.955208997744931,1,0.701,1.11657252443312e-19,"12","Ranbp1"
"Hmgb15",8.94446803643448e-24,0.811891451912085,1,0.886,1.33272573742874e-19,"12","Hmgb1"
"Anp32b6",1.0227995766899e-23,0.868824139194177,1,0.614,1.52397136926795e-19,"12","Anp32b"
"Csn1s13",1.1148655858316e-23,0.643968146070474,0.672,0.16,1.66114972288908e-19,"12","Csn1s1"
"Cks22",1.53842489841596e-23,0.80041600191694,0.655,0.165,2.29225309863978e-19,"12","Cks2"
"Ran9",1.541186075481e-23,0.922595832038062,0.983,0.731,2.29636725246669e-19,"12","Ran"
"Rfc42",1.96404168647108e-23,0.571702368854813,0.586,0.13,2.9264221128419e-19,"12","Rfc4"
"Bex11",2.0684529227992e-23,0.570899649456582,0.379,0.058,3.08199485497081e-19,"12","Bex1"
"Fcgbp2",2.24480019680449e-23,0.822088466438244,0.672,0.159,3.34475229323869e-19,"12","Fcgbp"
"Arhgap81",2.74800674150544e-23,0.53253786057528,0.483,0.09,4.0945300448431e-19,"12","Arhgap8"
"Elf53",7.88952265249377e-23,0.484081198787826,0.724,0.172,1.17553887522157e-18,"12","Elf5"
"Lsm26",9.42189299370387e-23,0.810280025212627,0.845,0.293,1.40386205606188e-18,"12","Lsm2"
"Pmf12",1.05247581639584e-22,0.628602623949396,0.621,0.157,1.5681889664298e-18,"12","Pmf1"
"Tuba1b5",1.37948763621845e-22,1.18483942820377,0.931,0.708,2.05543657796549e-18,"12","Tuba1b"
"Tipin3",2.93397965182559e-22,0.725943154590622,0.69,0.183,4.37162968122012e-18,"12","Tipin"
"Barx22",6.39287033834801e-22,0.430250616796698,0.517,0.101,9.52537680413853e-18,"12","Barx2"
"Hmmr2",6.75307387708443e-22,0.406555074434002,0.259,0.031,1.00620800768558e-17,"12","Hmmr"
"Tubb59",6.89157459538244e-22,1.01373422512087,0.983,0.711,1.02684461471198e-17,"12","Tubb5"
"Snrpg10",6.98830582860289e-22,0.93066448720507,0.948,0.464,1.04125756846183e-17,"12","Snrpg"
"Edn1",1.38815444315208e-21,0.277188839632146,0.31,0.042,2.0683501202966e-17,"12","Edn1"
"Cxcl162",1.50869271145382e-21,0.735556764756027,0.707,0.195,2.24795214006619e-17,"12","Cxcl16"
"Rad21",2.15713989342678e-21,0.513008514408948,0.552,0.123,3.21413844120591e-17,"12","Rad21"
"Hirip31",3.83694237115073e-21,0.443830717336544,0.362,0.059,5.71704413301459e-17,"12","Hirip3"
"Mis18a1",6.2598167360286e-21,0.39989991732994,0.448,0.086,9.32712693668261e-17,"12","Mis18a"
"Cks1b5",2.11735372938984e-20,0.831352633597746,0.862,0.326,3.15485705679086e-16,"12","Cks1b"
"Srsf36",2.1575447465153e-20,0.896913744000735,0.948,0.597,3.2147416723078e-16,"12","Srsf3"
"Chaf1b1",2.23656645216597e-20,0.404632001405718,0.414,0.078,3.33248401372729e-16,"12","Chaf1b"
"Rfc52",2.3734431503216e-20,0.548659466707881,0.483,0.104,3.53643029397918e-16,"12","Rfc5"
"Slc28a32",3.14069548777754e-20,0.516062574700117,0.448,0.085,4.67963627678853e-16,"12","Slc28a3"
"Cdkn32",3.24625707429189e-20,0.457120910561327,0.259,0.034,4.83692304069492e-16,"12","Cdkn3"
"C31",5.46005527374549e-20,0.670827461881377,0.414,0.078,8.13548235788078e-16,"12","C3"
"Rnaseh2c3",8.47437822223421e-20,0.678322323290499,0.759,0.25,1.2626823551129e-15,"12","Rnaseh2c"
"Gm12355",9.04340385402523e-20,0.384228385107418,0.328,0.053,1.34746717424976e-15,"12","Gm12355"
"Trim472",1.0523204523591e-19,0.529374105963239,0.638,0.166,1.56795747401505e-15,"12","Trim47"
"Dbf4",1.83952615990557e-19,0.289432899765637,0.276,0.038,2.74089397825929e-15,"12","Dbf4"
"Dyrk3",1.91689316233464e-19,0.390482032815745,0.397,0.073,2.85617081187861e-15,"12","Dyrk3"
"Mcm64",2.78248972733252e-19,0.637210500925379,0.5,0.117,4.14590969372546e-15,"12","Mcm6"
"Ppia4",2.82238195069667e-19,0.476050497107222,1,0.995,4.20534910653804e-15,"12","Ppia"
"Cdt1",3.42839660313955e-19,0.389524051388945,0.345,0.059,5.10831093867792e-15,"12","Cdt1"
"Snrpd19",4.32555812230979e-19,0.758911690451959,0.914,0.395,6.44508160224159e-15,"12","Snrpd1"
"Ehf2",5.34798265856874e-19,0.560124238093006,0.534,0.125,7.96849416126741e-15,"12","Ehf"
"Erh9",5.9011821826111e-19,0.705857258302901,1,0.784,8.79276145209054e-15,"12","Erh"
"Ppil13",6.76174270048815e-19,0.595418598445759,0.603,0.165,1.00749966237274e-14,"12","Ppil1"
"Hebp12",7.56591286578692e-19,0.521768565138609,0.655,0.175,1.12732101700225e-14,"12","Hebp1"
