"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Glmp1",1.93039711487146e-07,0.347975816101256,0.567,0.488,0.0027075749933187,"4","Glmp"
"Ctsb1",2.50019375226761e-07,0.250230330230043,0.785,0.711,0.00350677175693056,"4","Ctsb"
"Mansc11",2.62706900138714e-07,0.366662586364653,0.255,0.152,0.0036847269813456,"4","Mansc1"
"Chmp2a1",2.70484480131234e-07,0.302184557505168,0.702,0.645,0.00379381531832069,"4","Chmp2a"
"Rps18-ps33",2.85242885131572e-07,0.298272186519882,0.702,0.631,0.00400081670685543,"4","Rps18-ps3"
"Tapbp1",3.41966364864562e-07,0.331495142890239,0.542,0.437,0.00479642023359035,"4","Tapbp"
"Sep151",3.72351647695341e-07,0.25646624928899,0.738,0.655,0.00522260421057485,"4","Sep15"
"Ndufs3",3.79826173980503e-07,0.28944001990535,0.585,0.501,0.00532744191625054,"4","Ndufs3"
"Slc25a174",4.0827299323254e-07,0.38423495448179,0.498,0.398,0.00572643700307961,"4","Slc25a17"
"Adipor12",4.32635210363585e-07,0.356177668996268,0.618,0.553,0.00606814146055964,"4","Adipor1"
"Mvb12a1",4.72838215677569e-07,0.431689844379821,0.385,0.293,0.00663202881309358,"4","Mvb12a"
"Idnk",4.73173390159724e-07,0.359492666613483,0.335,0.227,0.00663672997038029,"4","Idnk"
"Cltb2",5.21475553453348e-07,0.277828058239517,0.622,0.53,0.00731421611273666,"4","Cltb"
"Tecr",5.46744064762143e-07,0.273997127493637,0.756,0.673,0.00766863225235382,"4","Tecr"
"Tmem9b3",5.86407494286274e-07,0.393277680528664,0.342,0.236,0.00822495151485927,"4","Tmem9b"
"H1f03",6.59872112312265e-07,0.464622158102125,0.509,0.424,0.00925536624729183,"4","H1f0"
"Atp6v1f3",7.19467004201845e-07,0.297713262746361,0.709,0.633,0.0100912442009351,"4","Atp6v1f"
"Napa1",7.37914019050561e-07,0.365649855199987,0.524,0.457,0.0103499820312032,"4","Napa"
"Hint21",7.42044267448435e-07,0.344973378444428,0.465,0.38,0.0104079128952318,"4","Hint2"
"Rpl36al3",9.50720120273643e-07,0.300647079988732,0.673,0.605,0.0133348004069581,"4","Rpl36al"
"Hist1h1c1",9.51943326162235e-07,0.478916432395561,0.255,0.155,0.0133519570927515,"4","Hist1h1c"
"Mrpl23",9.68466057399029e-07,0.311708408793075,0.476,0.381,0.0135837049210788,"4","Mrpl23"
"Uba52",1.08056803416307e-06,0.288855039835728,0.702,0.673,0.0151560472471712,"4","Uba52"
"Bik1",1.14446920016254e-06,0.386924222459711,0.28,0.183,0.0160523250014798,"4","Bik"
"Mrps332",1.27971612155927e-06,0.342970509392652,0.465,0.377,0.0179492983209903,"4","Mrps33"
"Atp5e",1.29036046633382e-06,0.367797102230337,0.375,0.284,0.0180985959007982,"4","Atp5e"
"Ndufs53",1.40326753660288e-06,0.370731285526534,0.433,0.35,0.0196822304683919,"4","Ndufs5"
"Dap2",1.41273465672576e-06,0.383907653802291,0.458,0.369,0.0198150162952355,"4","Dap"
"Wbp22",1.43799572012227e-06,0.339351533196629,0.407,0.304,0.020169327970435,"4","Wbp2"
"Ddt1",1.55035486621714e-06,0.326192251991957,0.291,0.192,0.0217452773535617,"4","Ddt"
"Atp6v0b1",1.59883742471838e-06,0.343602263244005,0.589,0.512,0.0224252937191,"4","Atp6v0b"
"Rsrp1",1.76388959799993e-06,0.355292694043324,0.658,0.618,0.0247403155015471,"4","Rsrp1"
"Ppa2",1.85599401385808e-06,0.383537649242228,0.356,0.261,0.0260321720383734,"4","Ppa2"
"Mmp141",2.14428451141261e-06,0.428883956117299,0.291,0.192,0.0300757345570733,"4","Mmp14"
"Mapk133",2.14981350456495e-06,0.379909817732851,0.382,0.283,0.0301532842150279,"4","Mapk13"
"Gde14",2.28587456596081e-06,0.306210157214596,0.538,0.447,0.0320616766621664,"4","Gde1"
"Ndufa6",2.35149125420055e-06,0.301762821332394,0.629,0.589,0.032982016331417,"4","Ndufa6"
"Ndufv22",2.62707223849391e-06,0.256383665222129,0.622,0.543,0.0368473152171156,"4","Ndufv2"
"Ghitm3",2.64651244899163e-06,0.318492204331745,0.513,0.432,0.0371199836095566,"4","Ghitm"
"Tceb21",2.72012308425367e-06,0.286311394784083,0.56,0.505,0.038152446379742,"4","Tceb2"
"Psma2",3.09798080739463e-06,0.266898935868484,0.76,0.725,0.043452278804517,"4","Psma2"
"Rpn22",3.25864996867302e-06,0.277815274168538,0.589,0.507,0.0457058244606078,"4","Rpn2"
"Commd32",3.5059123578427e-06,0.356627621038806,0.509,0.433,0.0491739267311017,"4","Commd3"
"Ndufaf31",3.81060188674036e-06,0.344915658121375,0.269,0.176,0.0534475020634203,"4","Ndufaf3"
"Pdrg12",3.90886195291727e-06,0.364925713432068,0.316,0.226,0.0548256977516176,"4","Pdrg1"
"Fam173a3",4.21379915797818e-06,0.321218241929903,0.487,0.398,0.059102746989802,"4","Fam173a"
"Gm100932",4.93383318432655e-06,0.32989863250742,0.407,0.312,0.0692019442433642,"4","Gm10093"
"Lamtor22",5.10307785060171e-06,0.322172548820667,0.451,0.368,0.0715757699325396,"4","Lamtor2"
"Uqcc32",5.6389875582296e-06,0.351711645102118,0.349,0.266,0.0790924394917283,"4","Uqcc3"
"Hdac13",5.77870469148788e-06,0.358165380222347,0.433,0.356,0.081052112002809,"4","Hdac1"
"Otub1",6.43916017674576e-06,0.364726221891376,0.455,0.379,0.090315660639036,"4","Otub1"
"Ssu721",7.12472158257568e-06,0.305616787582676,0.505,0.43,0.0999313449172065,"4","Ssu72"
"Higd2a1",7.1748727930881e-06,0.34646053410139,0.505,0.439,0.100634765795854,"4","Higd2a"
"Ubald24",7.2685347098114e-06,0.29955900785326,0.513,0.431,0.101948467839815,"4","Ubald2"
"Sdf42",7.28910926439676e-06,0.346083427698173,0.465,0.391,0.102237046542429,"4","Sdf4"
"Gm265324",7.74543398481635e-06,0.501054562775291,0.364,0.276,0.108637457071034,"4","Gm26532"
"Apoa1bp1",8.14123274355588e-06,0.302760804320051,0.52,0.455,0.114188930461115,"4","Apoa1bp"
"Cox142",8.35115081839159e-06,0.349994892354771,0.44,0.369,0.11713324137876,"4","Cox14"
"Txndc121",1.1943186516685e-05,0.357356868447194,0.287,0.199,0.167515134083024,"4","Txndc12"
"Mrps343",1.1948149351616e-05,0.389003023607056,0.389,0.313,0.167584742805765,"4","Mrps34"
"Lsm42",1.22338306401895e-05,0.32788544612084,0.473,0.388,0.171591708559298,"4","Lsm4"
"Chmp52",1.24632495945873e-05,0.341553040679837,0.505,0.449,0.174809538813681,"4","Chmp5"
"Rhoc2",1.68587893851455e-05,0.310205906104597,0.676,0.625,0.23646137991605,"4","Rhoc"
"Gm10073",1.71203773501224e-05,0.347668465127384,0.356,0.276,0.240130412712817,"4","Gm10073"
"Sae1",1.74161162384399e-05,0.32122154371481,0.331,0.247,0.244278446360358,"4","Sae1"
"Atp5j1",1.82334283121211e-05,0.262554812184214,0.738,0.725,0.255742065505811,"4","Atp5j"
"Card192",1.91101466405874e-05,0.306205245318677,0.378,0.294,0.268038916780879,"4","Card19"
"Zfand12",1.97031417303866e-05,0.33222535723716,0.327,0.237,0.276356265910402,"4","Zfand1"
"Avpi11",2.11073206886554e-05,0.345568935148077,0.284,0.199,0.29605127997908,"4","Avpi1"
"Gclm3",2.12806227439426e-05,0.328528581350067,0.476,0.395,0.298482014606539,"4","Gclm"
"BC029214",2.31019802227071e-05,0.294043421052628,0.251,0.166,0.32402837460369,"4","BC029214"
"Lsr1",2.41187610160828e-05,0.287919477544068,0.498,0.418,0.338289742011577,"4","Lsr"
"Tmem14c1",2.44318548724232e-05,0.298030983861185,0.513,0.439,0.342681196440608,"4","Tmem14c"
"Ufc13",2.49583231322067e-05,0.257338596941575,0.455,0.368,0.350065440252331,"4","Ufc1"
"Znrf11",3.02891067041221e-05,0.308597055264531,0.28,0.194,0.424835010632017,"4","Znrf1"
"Pgls3",3.45248961113894e-05,0.265657533214219,0.571,0.492,0.484246192858348,"4","Pgls"
"Arpc5l3",3.50802747174362e-05,0.33995268408206,0.422,0.353,0.49203593318676,"4","Arpc5l"
"Ubl52",3.76607818640381e-05,0.363917029819789,0.327,0.248,0.528230126424998,"4","Ubl5"
"Aff4",4.39837658267299e-05,0.352437893543852,0.258,0.177,0.616916299485713,"4","Aff4"
"Cops61",5.27313831836831e-05,0.290241801495275,0.556,0.511,0.739610380534338,"4","Cops6"
"Snx62",5.35374446958135e-05,0.315272470667598,0.4,0.33,0.750916199303481,"4","Snx6"
"Chmp4b3",5.54803944725927e-05,0.33347635683932,0.491,0.438,0.778168012872586,"4","Chmp4b"
"Rnaset2a1",5.84465321767739e-05,0.323394742669703,0.385,0.316,0.81977106031143,"4","Rnaset2a"
"Pfdn13",6.01320709020963e-05,0.31432639217353,0.433,0.361,0.843412426472803,"4","Pfdn1"
"Zfand61",6.12772755192168e-05,0.317360285591305,0.502,0.437,0.859475066432535,"4","Zfand6"
"Coa33",6.22889403976507e-05,0.340278072044786,0.48,0.435,0.873664678017448,"4","Coa3"
"Pnisr",6.98506065729478e-05,0.305509742624462,0.262,0.181,0.979724607792165,"4","Pnisr"
"Cyhr1",7.37884234580735e-05,0.306230193047299,0.262,0.181,1,"4","Cyhr1"
"Smdt13",8.53713702205871e-05,0.386900775827169,0.356,0.293,1,"4","Smdt1"
"Atp6v1d3",8.57597220225864e-05,0.351168327678663,0.418,0.361,1,"4","Atp6v1d"
"Faap201",8.62004740455876e-05,0.345675092645431,0.305,0.231,1,"4","Faap20"
"Tsta33",8.72749184621043e-05,0.348308883735644,0.324,0.255,1,"4","Tsta3"
"Pgrmc1",0.000103979798276867,0.319183008610128,0.556,0.518,1,"4","Pgrmc1"
"Ndufs82",0.000106217235594775,0.270969217615095,0.564,0.52,1,"4","Ndufs8"
"0610007P14Rik2",0.000106602268655226,0.297594712955376,0.356,0.285,1,"4","0610007P14Rik"
"Tomm7",0.000113420296148344,0.312095685850313,0.324,0.25,1,"4","Tomm7"
"Pck22",0.000114990274616272,0.3102030072215,0.302,0.225,1,"4","Pck2"
"Mrpl542",0.000116615098262949,0.324615760880599,0.364,0.297,1,"4","Mrpl54"
"Igsf8",0.00012155967554228,0.300464580805066,0.251,0.176,1,"4","Igsf8"
"Hsdl23",0.000128837860257781,0.321795233483963,0.498,0.457,1,"4","Hsdl2"
"Mrpl57",0.000130899532235201,0.283907656656168,0.262,0.188,1,"4","Mrpl57"
"Mrps14",0.000134921321597148,0.274949333013948,0.535,0.494,1,"4","Mrps14"
"Fkbp21",0.000144895205515821,0.30503908287532,0.385,0.315,1,"4","Fkbp2"
"Atp6v1e13",0.000153930722205346,0.270967357901158,0.564,0.523,1,"4","Atp6v1e1"
"Alad3",0.000158213567336125,0.272072921455627,0.404,0.333,1,"4","Alad"
"Ssna11",0.000166556107626496,0.293117769604091,0.324,0.253,1,"4","Ssna1"
"Lamp21",0.000170409220777697,0.309078409293495,0.585,0.546,1,"4","Lamp2"
"Polr2g2",0.000178738708441148,0.311634517590171,0.469,0.422,1,"4","Polr2g"
"Krtcap32",0.000179194030880193,0.316256918924527,0.353,0.28,1,"4","Krtcap3"
"Tspan312",0.000193390089092726,0.290160057853882,0.436,0.371,1,"4","Tspan31"
"Nisch1",0.000199613380474701,0.333939188370309,0.378,0.309,1,"4","Nisch"
"Acot81",0.000202723289423998,0.35413322887371,0.255,0.185,1,"4","Acot8"
"Snrpd21",0.000204401435540634,0.267833306378046,0.462,0.411,1,"4","Snrpd2"
"Gipc13",0.000208312008216065,0.321843749224013,0.335,0.265,1,"4","Gipc1"
"Sys12",0.000219632452325193,0.33786573524218,0.433,0.385,1,"4","Sys1"
"Mvp1",0.000227988360829455,0.25895482958589,0.375,0.298,1,"4","Mvp"
"Nucb2",0.000232596886263276,0.328821123043935,0.262,0.192,1,"4","Nucb2"
"Fdx12",0.000248944688396388,0.337095456128264,0.436,0.39,1,"4","Fdx1"
"Sh3glb22",0.000249855001789834,0.311075180185105,0.309,0.241,1,"4","Sh3glb2"
"Eml23",0.000260650829428379,0.361674824072077,0.302,0.232,1,"4","Eml2"
"Alg141",0.000263342663742456,0.458844536716067,0.28,0.217,1,"4","Alg14"
"Med28",0.000281486298966524,0.275175624106434,0.578,0.541,1,"4","Med28"
"Cdk2ap2",0.00029108575535023,0.331769887618964,0.4,0.345,1,"4","Cdk2ap2"
"Aig11",0.000321088419390998,0.298002211033636,0.356,0.292,1,"4","Aig1"
"P2rx4",0.000342518401533802,0.306598253239762,0.276,0.209,1,"4","P2rx4"
"Minos11",0.000364054717743095,0.269250599131418,0.433,0.368,1,"4","Minos1"
"Ict1",0.000375385905277363,0.310427611772591,0.407,0.355,1,"4","Ict1"
"Atp5j23",0.000378868125683768,0.299082397072755,0.418,0.372,1,"4","Atp5j2"
"Tm9sf31",0.000390422116771339,0.299230336983641,0.447,0.393,1,"4","Tm9sf3"
"Mpv171",0.000396411016981692,0.285234802801582,0.313,0.242,1,"4","Mpv17"
"St142",0.000408383061895077,0.282038323047906,0.273,0.206,1,"4","St14"
"Gm4950",0.000476888436474348,0.29876168406117,0.335,0.274,1,"4","Gm4950"
"Aph1a1",0.000477661714243896,0.275224637120162,0.324,0.258,1,"4","Aph1a"
"Slc35a11",0.000478519357828543,0.255082755645662,0.316,0.247,1,"4","Slc35a1"
"Serinc21",0.000492083911972497,0.320867470335416,0.255,0.189,1,"4","Serinc2"
"Gsr3",0.000500117770220635,0.376247992188747,0.298,0.232,1,"4","Gsr"
"Gtf3c6",0.000505980908051633,0.293008594592539,0.265,0.203,1,"4","Gtf3c6"
"Gtf2h53",0.000507541488943265,0.290707558250555,0.451,0.402,1,"4","Gtf2h5"
"Pop52",0.000518334368298121,0.339613442732772,0.335,0.275,1,"4","Pop5"
"0610009B22Rik1",0.000550988117425782,0.335205296924383,0.284,0.221,1,"4","0610009B22Rik"
"Aurkaip12",0.00062290602170537,0.328653332080254,0.404,0.363,1,"4","Aurkaip1"
"Ap1s12",0.000628284708313283,0.250168327698846,0.349,0.29,1,"4","Ap1s1"
"Commd6",0.000654879696461621,0.300665165381363,0.316,0.256,1,"4","Commd6"
"Htatip21",0.00069945789115047,0.311693053194685,0.251,0.186,1,"4","Htatip2"
"Ccdc122",0.000748263759617861,0.30544808108732,0.418,0.369,1,"4","Ccdc12"
"Sdhaf41",0.00076678228084635,0.325687022043008,0.251,0.194,1,"4","Sdhaf4"
"Ndufs6",0.000801888051520918,0.266917113541258,0.375,0.324,1,"4","Ndufs6"
"Cbr12",0.000807740642908557,0.274477847158594,0.393,0.34,1,"4","Cbr1"
"Pnrc2",0.000893630033442219,0.276301918261123,0.262,0.198,1,"4","Pnrc2"
"Denr",0.000917798271937505,0.259560144400397,0.411,0.369,1,"4","Denr"
"Capg4",0.00097946007271638,0.311065278589856,0.484,0.424,1,"4","Capg"
"Ten1",0.000986648456927301,0.322304461078539,0.331,0.274,1,"4","Ten1"
"Psenen",0.000990830437838465,0.257667084685339,0.505,0.483,1,"4","Psenen"
"Cirbp1",0.000995497697283001,0.252275741372302,0.709,0.701,1,"4","Cirbp"
"Kcnk14",0.00110807579733675,0.273294541666828,0.469,0.434,1,"4","Kcnk1"
"Slc9a3r12",0.00143147131664038,0.266879940485439,0.407,0.362,1,"4","Slc9a3r1"
"Nudt141",0.00147342966865985,0.282663793419307,0.291,0.234,1,"4","Nudt14"
"Timm132",0.00147358767210239,0.290158001872561,0.447,0.415,1,"4","Timm13"
"Rpl39",0.00155699368357116,0.268146683140386,0.52,0.492,1,"4","Rpl39"
"Churc12",0.00164643262821406,0.262483769186554,0.371,0.322,1,"4","Churc1"
"Psmd9",0.00177040255613013,0.312870435636912,0.291,0.242,1,"4","Psmd9"
"Bad",0.00181641604324359,0.290811605468565,0.338,0.289,1,"4","Bad"
"Cuta1",0.00214830964616573,0.255774416685996,0.411,0.376,1,"4","Cuta"
"Rnf53",0.00216088095983888,0.298267342078763,0.342,0.294,1,"4","Rnf5"
"Necap2",0.00221881383969007,0.272586690115781,0.327,0.276,1,"4","Necap2"
"Snapin2",0.00240481288649343,0.29222554706966,0.36,0.311,1,"4","Snapin"
"H132",0.00293072511933012,0.302680051244744,0.469,0.438,1,"4","H13"
"Ndufb4",0.00301312495850338,0.256772942838613,0.309,0.258,1,"4","Ndufb4"
"Gnpnat11",0.00311421877803468,0.308982587753142,0.251,0.2,1,"4","Gnpnat1"
"Nans2",0.00314328976184621,0.329943866013812,0.309,0.263,1,"4","Nans"
"Gle11",0.00315609728535912,0.295718987256604,0.28,0.232,1,"4","Gle1"
"Glrx21",0.00343603510509936,0.270424884862665,0.345,0.307,1,"4","Glrx2"
"H2-Q4",0.00378939590513606,0.302036724962007,0.269,0.219,1,"4","H2-Q4"
"Prdx32",0.00389798869370654,0.255085498191783,0.345,0.304,1,"4","Prdx3"
"mt-Co21",0.00410202558845095,0.298856410720755,0.709,0.699,1,"4","mt-Co2"
"Galk1",0.00502953700447263,0.266802695270372,0.313,0.267,1,"4","Galk1"
"Trappc1",0.00534664441352297,0.308561223934939,0.262,0.219,1,"4","Trappc1"
"Lgmn1",0.00542568807833601,0.298610819375151,0.255,0.209,1,"4","Lgmn"
"Tmed4",0.00621754176729371,0.313607830867694,0.367,0.326,1,"4","Tmed4"
"Hcfc1r1",0.00659958050679006,0.25129341321602,0.422,0.397,1,"4","Hcfc1r1"
"Pigx1",0.00676065308723703,0.258603447360901,0.324,0.28,1,"4","Pigx"
"Tra2a",0.00746359012957645,0.302351841795492,0.349,0.317,1,"4","Tra2a"
"Ndufv31",0.00797754313318321,0.278360204038092,0.305,0.265,1,"4","Ndufv3"
"Ppdpf",0.00872427710399337,0.263171228101087,0.411,0.393,1,"4","Ppdpf"
"Rnf1141",0.0090132095444657,0.282152404685235,0.276,0.232,1,"4","Rnf114"
"1500015O10Rik4",2.19640482549113e-102,1.78759772399415,0.952,0.334,3.08067740823385e-98,"5","1500015O10Rik"
"Apoe5",3.51168402683224e-81,1.23905948372074,1,0.687,4.9254880160349e-77,"5","Apoe"
"Wif14",9.8945175124125e-73,1.30653917660558,0.739,0.204,1.38780502629098e-68,"5","Wif1"
"Chil1",1.53805414387871e-69,2.30237152918795,0.638,0.167,2.15727474220427e-65,"5","Chil1"
"Il17b5",8.0227161892422e-59,1.17400837969142,0.777,0.28,1.12526617270311e-54,"5","Il17b"
"Dcn",3.51517164611478e-57,0.84128813544988,0.601,0.157,4.93037975084058e-53,"5","Dcn"
"Rbp14",1.67538853826501e-54,0.981915852565287,0.862,0.367,2.3498999637705e-50,"5","Rbp1"
"Cotl15",8.75484317992241e-48,0.971975139467921,0.862,0.436,1.22795430441592e-43,"5","Cotl1"
"Sparc5",1.24869602532279e-45,0.794792895430104,0.979,0.468,1.75142104511774e-41,"5","Sparc"
"Mgp",1.92274296563252e-45,0.810835497063432,0.457,0.109,2.69683928359617e-41,"5","Mgp"
"Errfi14",8.71805299785253e-41,0.96457516663646,0.899,0.619,1.2227941134788e-36,"5","Errfi1"
"1600014C10Rik5",1.16146057142301e-38,0.798842080130155,0.92,0.467,1.62906459747791e-34,"5","1600014C10Rik"
"Mt13",1.64549775454058e-37,0.809006111960166,0.973,0.816,2.30797515051861e-33,"5","Mt1"
"Igfbp3",2.24359263997844e-36,0.950770174828621,0.463,0.136,3.14686303683376e-32,"5","Igfbp3"
"Fmod",1.42373143365818e-35,0.824283624193131,0.367,0.086,1.99692570884896e-31,"5","Fmod"
"Fth12",1.48456329798946e-35,0.505842260873355,1,0.999,2.08224848176002e-31,"5","Fth1"
"Chadl",5.92361341846921e-34,0.738196925594986,0.335,0.077,8.30846018074491e-30,"5","Chadl"
"Acta25",2.28320828970392e-33,0.712835082313354,0.989,0.512,3.20242794713872e-29,"5","Acta2"
"Lmo15",2.79313521507422e-33,0.898306002245254,0.585,0.228,3.9176514526631e-29,"5","Lmo1"
"Mt24",4.53899266265549e-33,0.784352395097523,0.91,0.685,6.3663911086406e-29,"5","Mt2"
"Lhfp5",4.05472407160924e-32,0.806809599969481,0.697,0.314,5.68715598283913e-28,"5","Lhfp"
"Thbs12",1.53741153525585e-31,0.952699196624513,0.505,0.174,2.15637341934985e-27,"5","Thbs1"
"Igfbp53",1.71696268494035e-31,0.844475509373536,0.819,0.487,2.40821186189733e-27,"5","Igfbp5"
"Dnaja15",3.62207487857837e-31,0.81632328639194,0.936,0.817,5.08032222469402e-27,"5","Dnaja1"
"Marcksl15",3.86907627367583e-31,0.646077290618964,0.963,0.765,5.42676638145772e-27,"5","Marcksl1"
"Icam15",4.09169648157174e-31,0.763398270598217,0.777,0.395,5.73901348505253e-27,"5","Icam1"
"Rpl71",1.82269473281314e-29,0.327785358259109,1,0.995,2.55651163224371e-25,"5","Rpl7"
"Mmp2",1.95862086427812e-29,0.774059281282162,0.383,0.109,2.74716162423649e-25,"5","Mmp2"
"Col9a3",4.31226031589495e-29,0.820309328946187,0.447,0.155,6.04837631907425e-25,"5","Col9a3"
"Ctsl5",4.37281833587515e-29,0.745316717887302,0.941,0.764,6.13331499789849e-25,"5","Ctsl"
"Emid1",2.35142283601601e-28,0.727421626456128,0.41,0.124,3.29810566979606e-24,"5","Emid1"
"Fst",1.00322447770236e-27,1.05195315960828,0.399,0.122,1.40712265242533e-23,"5","Fst"
"Bgn5",1.00004457793609e-26,0.77617462786361,0.564,0.236,1.40266252501316e-22,"5","Bgn"
"Nop585",8.62259146734179e-26,1.00061879831289,0.665,0.389,1.20940467920936e-21,"5","Nop58"
"Krt145",1.72494521521128e-25,0.515784249077852,0.963,0.472,2.41940815885534e-21,"5","Krt14"
"Tpt13",4.13928594032248e-25,0.39707711540355,0.995,0.985,5.80576245989632e-21,"5","Tpt1"
"Serpinh15",6.22632023195147e-25,0.60392717022964,0.851,0.546,8.73303675733514e-21,"5","Serpinh1"
"Rps3a1",1.71977200656646e-24,0.302420399923565,1,0.997,2.41215221641012e-20,"5","Rps3a1"
"Hspa83",2.10409876473957e-23,0.38831056995553,1,0.996,2.95120892742372e-19,"5","Hspa8"
"Dll12",2.87920179696108e-23,0.863970412643931,0.426,0.159,4.03836844041761e-19,"5","Dll1"
"Zfp36l15",3.49936504308382e-23,0.57522885882252,0.91,0.688,4.90820940942936e-19,"5","Zfp36l1"
"Tagln6",4.31096640048818e-23,0.460395427442028,0.952,0.468,6.04656147332472e-19,"5","Tagln"
"Myl95",2.72571209855487e-22,0.447810784859817,0.926,0.459,3.82308378943306e-18,"5","Myl9"
"Arc2",4.40085945263233e-22,0.712945666852825,0.463,0.186,6.1726454682621e-18,"5","Arc"
"Krt55",9.31174335952415e-22,0.470592317942261,0.787,0.385,1.30606512360686e-17,"5","Krt5"
"Dstn5",1.04496990124965e-21,0.420683399977817,0.973,0.886,1.46567478349276e-17,"5","Dstn"
"Eif4a12",1.25616934896008e-21,0.408937845106894,1,0.977,1.76190312885141e-17,"5","Eif4a1"
"Tubb64",2.61057384396532e-21,0.874842025605133,0.622,0.346,3.66159087354576e-17,"5","Tubb6"
"Emb2",1.64081737481352e-19,0.784211327893311,0.468,0.207,2.30141044991345e-15,"5","Emb"
"Kitl5",1.75375256535424e-19,0.758462540388877,0.58,0.328,2.45981334816585e-15,"5","Kitl"
"Lcn24",2.01349309261004e-19,0.397486932604115,0.952,0.631,2.82412541169484e-15,"5","Lcn2"
"Csrp15",1.13371389410522e-18,0.413135796717199,0.963,0.678,1.59014710787198e-14,"5","Csrp1"
"Cxcl145",1.84682095839999e-18,0.276545733372084,0.979,0.461,2.59035107625183e-14,"5","Cxcl14"
"Pde121",2.51594318441299e-18,0.772881566036365,0.441,0.202,3.52886191045766e-14,"5","Pde12"
"Ccdc85b5",4.10749248372292e-18,0.63591168920094,0.516,0.263,5.76116895766977e-14,"5","Ccdc85b"
"Gja14",6.39324959775709e-18,0.615220467983841,0.457,0.202,8.96717188581409e-14,"5","Gja1"
"Myl65",6.78518647266961e-18,0.351482077212072,0.984,0.966,9.5169025465664e-14,"5","Myl6"
"Serpina3n",8.64891634365546e-18,0.758520037481182,0.261,0.08,1.21309700636112e-13,"5","Serpina3n"
"Col16a13",9.84688867523904e-18,0.639188132227683,0.452,0.207,1.38112460558903e-13,"5","Col16a1"
"Angptl44",2.10729549158079e-17,0.883517410346651,0.59,0.352,2.95569265649122e-13,"5","Angptl4"
"Tpm15",6.18763323618793e-17,0.50176911335151,0.824,0.633,8.67877437707719e-13,"5","Tpm1"
"Igfbp74",6.58235879858921e-17,0.275504321469439,0.622,0.327,9.23241645090123e-13,"5","Igfbp7"
"Maff4",8.19463797985419e-17,0.572285707167646,0.856,0.675,1.14937992305435e-12,"5","Maff"
"Mat2a3",2.61119948096408e-16,0.769033311268062,0.628,0.434,3.66246839200022e-12,"5","Mat2a"
"Ifitm35",3.67271399341961e-16,0.367345980942763,0.963,0.83,5.15134864717034e-12,"5","Ifitm3"
"Wsb15",4.46467849341241e-16,0.583131173668712,0.718,0.509,6.26215805486025e-12,"5","Wsb1"
"Rcn35",1.08391671664658e-15,0.571251112015036,0.484,0.235,1.52030158676849e-11,"5","Rcn3"
"Spon25",1.97666925846357e-15,0.653883966005136,0.505,0.263,2.772476301921e-11,"5","Spon2"
"Tiparp4",2.56223129115868e-15,0.695557891359031,0.452,0.228,3.59378560897917e-11,"5","Tiparp"
"Col9a21",2.68934034648788e-15,0.577578732013228,0.388,0.172,3.77206876998389e-11,"5","Col9a2"
"Myh115",2.83016693348536e-15,0.485295534786247,0.633,0.334,3.96959214090656e-11,"5","Myh11"
"Sphk15",6.82796561012561e-15,0.645098378058559,0.527,0.293,9.57690456476218e-11,"5","Sphk1"
"Rbm381",8.32675052506146e-15,0.587468779940971,0.319,0.126,1.16791002864512e-10,"5","Rbm38"
"Ckb2",1.66134357353686e-14,0.531808116086555,0.404,0.182,2.3302004962428e-10,"5","Ckb"
"Ddx53",1.73197585058665e-14,0.302328996417025,0.989,0.98,2.42926932803283e-10,"5","Ddx5"
"Cnn15",2.54149737837201e-14,0.260403603778087,0.878,0.444,3.56470422290458e-10,"5","Cnn1"
"Zfand53",2.63217231456638e-14,0.579810512612924,0.745,0.596,3.69188488841081e-10,"5","Zfand5"
"Rbpms5",3.51505583563591e-14,0.443433013496533,0.734,0.48,4.93021731506293e-10,"5","Rbpms"
"Mylk5",3.57107060452418e-14,0.480547627941585,0.617,0.334,5.00878362990562e-10,"5","Mylk"
"Hacd12",3.82114656655532e-14,0.613504545293614,0.388,0.18,5.3595401742505e-10,"5","Hacd1"
"Gas15",6.65671121427095e-14,0.472622494119229,0.617,0.331,9.33670314913643e-10,"5","Gas1"
"Sfn5",7.22932322634429e-14,0.376012575110124,0.941,0.837,1.01398487572705e-09,"5","Sfn"
"Hspa53",9.83688864226725e-14,0.382582302119426,0.91,0.824,1.3797220009644e-09,"5","Hspa5"
"Plxdc23",1.28051866828168e-13,0.526726987929307,0.415,0.199,1.79605548413188e-09,"5","Plxdc2"
"Pdgfrl",1.43547237923499e-13,0.571872099954025,0.266,0.101,2.013393559115e-09,"5","Pdgfrl"
"Itm2c3",1.59668074612274e-13,0.466916726061609,0.755,0.648,2.23950441451175e-09,"5","Itm2c"
"Slc25a45",2.92493258472179e-13,0.370871189555517,0.91,0.847,4.10251044333078e-09,"5","Slc25a4"
"Adk4",3.1769059628665e-13,0.563858422451311,0.59,0.398,4.45592830351656e-09,"5","Adk"
"Nkd11",3.58970743883891e-13,0.492720792380672,0.282,0.109,5.03492365371545e-09,"5","Nkd1"
"Calm25",3.98291827063053e-13,0.300492836640195,0.984,0.962,5.58644116638638e-09,"5","Calm2"
"Crispld21",4.92488255071868e-13,0.572330240281286,0.399,0.195,6.90764026563802e-09,"5","Crispld2"
