"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Aqp52",7.78286472835456e-88,1.06152414774614,0.744,0.251,1.07800459352439e-83,"2","Aqp5"
"Ly6a",2.35262984842782e-87,1.57264477023123,0.539,0.124,3.25862760305737e-83,"2","Ly6a"
"Fxyd2",3.40192670867842e-87,1.63511072298831,0.28,0.019,4.71200868419048e-83,"2","Fxyd2"
"Cd821",3.80903048260855e-85,1.06837806114711,0.741,0.284,5.27588812146111e-81,"2","Cd82"
"Psmb82",3.9598419677639e-85,1.01956770960277,0.855,0.48,5.48477710954978e-81,"2","Psmb8"
"Crym",1.441349289234e-80,1.32065550567276,0.419,0.072,1.99641290051801e-76,"2","Crym"
"Ndufa72",4.87557976172412e-80,0.863998366163705,0.928,0.67,6.75316552796407e-76,"2","Ndufa7"
"Anxa11",3.0508971224656e-77,1.0624876975964,0.934,0.63,4.2257976043271e-73,"2","Anxa1"
"Pir",4.58503863909347e-77,1.24523219122587,0.413,0.074,6.35073701900837e-73,"2","Pir"
"Krt82",7.42189373500688e-76,0.823080414950136,1,0.822,1.0280065012358e-71,"2","Krt8"
"Phyh2",1.26618820180803e-75,1.00602203757937,0.726,0.294,1.7537972783243e-71,"2","Phyh"
"Cdo12",8.75755677009973e-74,0.679324780982133,0.759,0.221,1.21300918822651e-69,"2","Cdo1"
"Arg11",2.23757209469366e-73,1.08108834593645,0.521,0.128,3.09926110836019e-69,"2","Arg1"
"Malat11",1.28215735284141e-72,0.707398325943895,1,0.997,1.77591614942064e-68,"2","Malat1"
"Fgb",5.31620196052306e-70,2.03139002855849,0.325,0.045,7.3634713355205e-66,"2","Fgb"
"Hist1h1c",1.51199448577742e-69,1.0946818759997,0.485,0.122,2.0942635622503e-65,"2","Hist1h1c"
"Hdac11",6.04517654261357e-69,0.800587185688537,0.431,0.092,8.37317402917405e-65,"2","Hdac11"
"Cldn42",3.05868428335778e-67,0.910008936153001,0.837,0.393,4.23658360087887e-63,"2","Cldn4"
"Atp6v1g12",3.20292411497983e-67,0.691108874505773,0.949,0.819,4.43637019165856e-63,"2","Atp6v1g1"
"Klf22",1.28854957017569e-66,1.59691157636669,0.807,0.486,1.78477000965035e-62,"2","Klf2"
"Crip11",1.1225214010371e-64,0.975447483269275,0.807,0.419,1.55480439257649e-60,"2","Crip1"
"Fgg1",1.61302868928737e-63,1.76916473974806,0.518,0.157,2.23420603753194e-59,"2","Fgg"
"Lrrc26",2.35963985584251e-62,0.62457534960011,0.256,0.028,3.26833716432746e-58,"2","Lrrc26"
"Rhoc1",5.29008143459094e-62,0.807067604730288,0.852,0.557,7.32729179505191e-58,"2","Rhoc"
"Upk3a",1.16731598956268e-60,2.0302387633014,0.292,0.041,1.61684937714327e-56,"2","Upk3a"
"Dkkl1",1.82738370694312e-60,0.729157953056409,0.494,0.135,2.53110917248692e-56,"2","Dkkl1"
"Capsl2",9.14355988252298e-60,1.02098492862049,0.563,0.187,1.26647447932826e-55,"2","Capsl"
"Glul2",1.17848555601846e-57,1.17215972987139,0.759,0.407,1.63232034364118e-53,"2","Glul"
"Rnh11",1.28283956597511e-53,0.717235412491252,0.855,0.586,1.77686108283213e-49,"2","Rnh1"
"Smagp1",2.50002335796281e-53,0.744483778014602,0.578,0.216,3.46278235311429e-49,"2","Smagp"
"Btf32",3.71237028238106e-52,0.526724478919404,0.994,0.97,5.14200407812601e-48,"2","Btf3"
"Rps282",8.47695809228911e-51,0.450829829701441,0.997,0.967,1.17414346536297e-46,"2","Rps28"
"Mien11",1.0431966879033e-50,0.801816743676798,0.738,0.434,1.44493173241486e-46,"2","Mien1"
"Ptpn1",1.83050423591314e-50,0.915328942115264,0.599,0.276,2.53543141716328e-46,"2","Ptpn1"
"Prom1",1.96198428705686e-50,0.609981322450802,0.265,0.043,2.71754443600245e-46,"2","Prom1"
"Cmtm82",1.9731732279842e-50,0.726986029964906,0.59,0.238,2.73304223808092e-46,"2","Cmtm8"
"Arpc1b1",2.37074353323546e-50,0.684429908384534,0.877,0.655,3.28371686788443e-46,"2","Arpc1b"
"Myl12b1",6.04335617613555e-50,0.749665153127927,0.792,0.523,8.37065263956535e-46,"2","Myl12b"
"Ktn1",8.75169935735123e-50,0.841009612481031,0.633,0.298,1.21219787798672e-45,"2","Ktn1"
"Prdx62",2.16836511437091e-48,0.657430438855351,0.883,0.727,3.00340251991515e-44,"2","Prdx6"
"Cd92",2.44335984671224e-48,0.36677174373632,1,0.987,3.38429772368112e-44,"2","Cd9"
"Lgals3",7.9738798233742e-48,0.804524098778619,0.446,0.132,1.10446209433556e-43,"2","Lgals3"
"Gata31",1.11922828955933e-47,0.896940492323901,0.617,0.295,1.55024310386863e-43,"2","Gata3"
"Nek72",1.72575456543872e-47,0.733214575639882,0.63,0.27,2.39034264858918e-43,"2","Nek7"
"Psmb91",2.52726057386993e-46,0.789979081549889,0.533,0.219,3.50050862086724e-42,"2","Psmb9"
"Atp6v0e1",4.53484916859445e-46,0.620717574538282,0.883,0.688,6.28121958342017e-42,"2","Atp6v0e"
"Fgfr2",1.25359223015301e-45,0.728623042504806,0.416,0.129,1.73635059798494e-41,"2","Fgfr2"
"Bsg2",2.85239699939936e-44,0.476912179521331,0.97,0.869,3.95085508386806e-40,"2","Bsg"
"Alcam1",2.1529981779381e-43,0.660316247001317,0.389,0.115,2.98211777626206e-39,"2","Alcam"
"Rab252",5.66220073332902e-43,0.688209279007553,0.681,0.367,7.84271423573402e-39,"2","Rab25"
"Mboat11",1.32201708543519e-42,0.663671680598219,0.431,0.143,1.83112586503628e-38,"2","Mboat1"
"Clic11",4.54831912999503e-41,0.552968315717562,0.922,0.761,6.29987682695612e-37,"2","Clic1"
"Foxa1",5.00361020995331e-41,0.552216168622719,0.256,0.051,6.93050050180633e-37,"2","Foxa1"
"Tgm21",5.53666951436613e-41,0.777744438410832,0.473,0.185,7.66884094434853e-37,"2","Tgm2"
"Cd164l21",6.95461590899145e-41,0.654441637744606,0.428,0.147,9.63283849554406e-37,"2","Cd164l2"
"Anxa21",1.55690147566952e-40,0.580382122437535,0.91,0.713,2.15646423394985e-36,"2","Anxa2"
"Epcam2",9.1079634736293e-39,0.43087971905002,0.988,0.825,1.26154402073239e-34,"2","Epcam"
"Tap21",2.0389423351539e-38,0.683823261077886,0.551,0.255,2.82413902842166e-34,"2","Tap2"
"Gpsm31",2.04770453814962e-38,0.619288463862606,0.416,0.143,2.83627555579104e-34,"2","Gpsm3"
"Eif4a22",2.05110426075594e-38,0.585398340824321,0.858,0.701,2.84098451157305e-34,"2","Eif4a2"
"Ly6e2",1.94829982928319e-37,0.50196457857855,0.973,0.936,2.69859009354015e-33,"2","Ly6e"
"Bcl2l14",3.79095853245976e-37,0.509325953792053,0.256,0.056,5.25085666331002e-33,"2","Bcl2l14"
"Pnrc11",4.29248328175017e-37,0.699452389259546,0.886,0.763,5.94551859355216e-33,"2","Pnrc1"
"Agps",5.48985427758878e-37,0.645219398912202,0.283,0.071,7.60399715988822e-33,"2","Agps"
"Psme11",5.8956911670117e-37,0.580262685314393,0.804,0.578,8.1661218354279e-33,"2","Psme1"
"Mrpl141",6.80200597462573e-37,0.622668224180296,0.771,0.559,9.4214584754541e-33,"2","Mrpl14"
"Tspo",7.85289899559107e-37,0.593125435320935,0.813,0.614,1.08770503987932e-32,"2","Tspo"
"Slc7a2",1.2372686679105e-36,0.568870150696298,0.277,0.066,1.71374083192283e-32,"2","Slc7a2"
"Tacstd22",5.2536166125386e-36,0.670936409584192,0.62,0.319,7.27678437002722e-32,"2","Tacstd2"
"Pla2g162",1.29808518958328e-35,0.643913326368307,0.578,0.297,1.79797779609181e-31,"2","Pla2g16"
"Ypel32",1.65150887649132e-34,0.552154714792744,0.771,0.495,2.28750494482812e-30,"2","Ypel3"
"S100a1",1.71191847687827e-34,0.577987514044637,0.798,0.589,2.37117828232409e-30,"2","S100a1"
"Tmem591",5.45327298740333e-34,0.440164039689082,0.952,0.855,7.55332841485235e-30,"2","Tmem59"
"Gabarapl21",5.69965580348188e-34,0.637747145885046,0.705,0.491,7.89459325340276e-30,"2","Gabarapl2"
"Carkd2",9.26170532121483e-34,0.626656303698199,0.756,0.532,1.28283880404147e-29,"2","Carkd"
"Grina1",1.42196197821079e-33,0.648799010701105,0.491,0.219,1.96955953601977e-29,"2","Grina"
"Spint2",1.76512009653292e-33,0.420504858307299,0.967,0.887,2.44486784570774e-29,"2","Spint2"
"Urah1",2.33831230321616e-33,0.631216621026485,0.732,0.493,3.2387963711847e-29,"2","Urah"
"H2-T232",2.97208880113201e-33,0.624070317976879,0.584,0.303,4.11664019844794e-29,"2","H2-T23"
"Cldn32",4.87300133296322e-33,0.464611332377151,0.913,0.52,6.74959414628735e-29,"2","Cldn3"
"Slc35f5",7.16367844245976e-33,0.565586809178496,0.313,0.094,9.92241101065102e-29,"2","Slc35f5"
"Gm8797",8.35101823379817e-33,0.314724042002443,1,0.993,1.15669953556338e-28,"2","Gm8797"
"Acot131",1.33653183184927e-31,0.657285809406661,0.533,0.283,1.85123024029442e-27,"2","Acot13"
"Cd24a1",1.36768408443058e-31,0.655946633945999,0.831,0.656,1.8943792253448e-27,"2","Cd24a"
"Tmc42",4.07117702815409e-31,0.605179472962296,0.633,0.35,5.63898730169623e-27,"2","Tmc4"
"2610528J11Rik",4.35126408772978e-31,0.57521140195674,0.346,0.121,6.02693588791452e-27,"2","2610528J11Rik"
"H3f3b1",4.5249820382628e-31,0.370006678570229,1,1,6.2675526211978e-27,"2","H3f3b"
"Sgms1",5.88690699926021e-31,0.501599896066952,0.289,0.086,8.15395488467532e-27,"2","Sgms1"
"Ubxn1",6.30569620626124e-31,0.531984995060744,0.789,0.595,8.73401981529244e-27,"2","Ubxn1"
"Hspa1a2",1.44345986293711e-30,1.04264865151575,0.539,0.277,1.99933625615419e-26,"2","Hspa1a"
"Tmbim61",3.40202881881947e-30,0.428215182041599,0.928,0.864,4.71215011694685e-26,"2","Tmbim6"
"Vill1",8.70132560449061e-30,0.467464468749456,0.259,0.071,1.20522060947799e-25,"2","Vill"
"Fam174b",1.44838986718849e-29,0.511622784968789,0.286,0.086,2.00616480504278e-25,"2","Fam174b"
"Eml2",1.9158192493185e-29,0.586579348825444,0.395,0.159,2.65360124223105e-25,"2","Eml2"
"Tagln21",2.23010260588574e-29,0.481488983104828,0.898,0.678,3.08891511941233e-25,"2","Tagln2"
"Chchd102",9.05417430977884e-29,0.598281303951907,0.569,0.325,1.25409368364747e-24,"2","Chchd10"
"Tmbim41",9.0935597494491e-29,0.615711513552251,0.611,0.373,1.2595489608962e-24,"2","Tmbim4"
"Smim221",1.31915004259477e-28,0.579777805726558,0.437,0.192,1.82715472399802e-24,"2","Smim22"
"Tmem541",1.47470732690292e-28,0.49765712398397,0.31,0.102,2.04261711849323e-24,"2","Tmem54"
"Msx21",3.76812921605477e-28,0.459319227761155,0.286,0.087,5.21923577715746e-24,"2","Msx2"
"Arg22",7.12425549103453e-28,0.369315392272472,0.518,0.212,9.86780628063193e-24,"2","Arg2"
"Enho1",1.75669201012342e-27,0.612068254060406,0.37,0.146,2.43319410322195e-23,"2","Enho"
"Arl6ip11",3.67089069828587e-27,0.538718215425904,0.669,0.422,5.08455070619576e-23,"2","Arl6ip1"
"Gm16136",5.42352529438277e-27,0.542071002456275,0.392,0.161,7.51212488524957e-23,"2","Gm16136"
"Srp141",1.78062557721922e-26,0.458602957129073,0.816,0.682,2.46634448700634e-22,"2","Srp14"
"Tspan17",2.42971699151909e-26,0.512445997660029,0.334,0.124,3.36540100495309e-22,"2","Tspan17"
"Trappc6a2",4.00727910289294e-26,0.52636852603517,0.651,0.421,5.55048228541701e-22,"2","Trappc6a"
"Prdx5",4.80066750366349e-26,0.46333467620531,0.795,0.634,6.6494045593243e-22,"2","Prdx5"
"Prr132",5.5408031913279e-26,0.50984820790572,0.708,0.506,7.67456650030828e-22,"2","Prr13"
"Fbxo61",1.01152803150811e-25,0.547387617616682,0.37,0.155,1.40106747644188e-21,"2","Fbxo6"
"Mgst31",1.15112349697948e-25,0.611933505504731,0.596,0.393,1.59442115566628e-21,"2","Mgst3"
"Cox8a1",2.88616760933568e-25,0.368423016075491,0.97,0.913,3.99763075569085e-21,"2","Cox8a"
"Sqrdl",3.37540613309129e-25,0.465752996919034,0.253,0.077,4.67527503494474e-21,"2","Sqrdl"
"Psme21",4.93829819898897e-25,0.506120544322769,0.798,0.659,6.84003683541962e-21,"2","Psme2"
"Gadd45g1",5.60514875669441e-25,0.867375082315941,0.654,0.464,7.76369154289743e-21,"2","Gadd45g"
"Guk12",8.17238781334327e-25,0.555085617862491,0.717,0.535,1.13195743602618e-20,"2","Guk1"
"Ubb",1.1493205651241e-24,0.277304192883098,0.994,0.982,1.59192391475338e-20,"2","Ubb"
"Uqcr111",1.99217043989718e-24,0.442341983118248,0.889,0.782,2.75935527630158e-20,"2","Uqcr11"
"Cldn72",2.07163918344703e-24,0.447380467640877,0.759,0.443,2.86942743299248e-20,"2","Cldn7"
"Tmem176a",4.31929318706181e-24,0.388319433320302,0.904,0.75,5.98265299339932e-20,"2","Tmem176a"
"Clca3a21",4.97421627281002e-24,1.3832945931976,0.533,0.339,6.88978695946916e-20,"2","Clca3a2"
"Id31",5.78192463508596e-24,0.816498408873877,0.545,0.32,8.00854381205756e-20,"2","Id3"
"Atf31",7.0358811519354e-24,0.712495496637132,0.795,0.758,9.74539898354572e-20,"2","Atf3"
"Jund1",9.37499786706632e-24,0.486182239177166,0.858,0.811,1.29853095456736e-19,"2","Jund"
"Hsdl21",1.0124984073443e-23,0.588174413424409,0.599,0.397,1.40241154401259e-19,"2","Hsdl2"
"Gsr2",1.22122407248788e-23,0.562036201270415,0.476,0.256,1.69151746280296e-19,"2","Gsr"
"Cthrc11",2.36932509235138e-23,0.533194349501425,0.295,0.109,3.2817521854159e-19,"2","Cthrc1"
"Sox91",2.83656202265589e-23,0.717866045166343,0.521,0.314,3.92892205758067e-19,"2","Sox9"
"Rbms3",4.40254715418316e-23,0.543820535273647,0.283,0.102,6.09796806325909e-19,"2","Rbms3"
"Glmp",8.16608906616985e-23,0.513598536992906,0.62,0.424,1.13108499655519e-18,"2","Glmp"
"Jun1",9.63386924231639e-23,0.596693369903642,0.904,0.897,1.33438722875324e-18,"2","Jun"
"Atp6v1d1",2.68538771186516e-22,0.51558322355807,0.557,0.355,3.71953051970443e-18,"2","Atp6v1d"
"Sult2b11",2.69476733831788e-22,0.480962178393389,0.274,0.1,3.73252224030409e-18,"2","Sult2b1"
"Mansc1",3.30669054429542e-22,0.453631242516554,0.289,0.109,4.58009707290359e-18,"2","Mansc1"
"Xist2",3.76587707712427e-22,0.440833807425979,0.877,0.744,5.21611633952482e-18,"2","Xist"
"Gstt2",6.70804432009215e-22,0.555605639241529,0.313,0.127,9.29131218775963e-18,"2","Gstt2"
"Etfb",8.98745006841925e-22,0.471870964327238,0.768,0.656,1.24485170897675e-17,"2","Etfb"
"Lasp1",1.53936551762763e-21,0.46256060991959,0.271,0.1,2.13217517846603e-17,"2","Lasp1"
"Fuca12",2.04452392945134e-21,0.521849994751443,0.569,0.367,2.83187009468305e-17,"2","Fuca1"
"0610011F06Rik2",2.17231106989667e-21,0.518225355992095,0.602,0.411,3.00886806291387e-17,"2","0610011F06Rik"
"Man1a",2.42967542366412e-21,0.548067191068218,0.292,0.11,3.36534342931717e-17,"2","Man1a"
"Ctsb",2.77464604032303e-21,0.464401952052707,0.825,0.709,3.84316223045143e-17,"2","Ctsb"
"Gm265321",2.80570109871696e-21,0.675799672403204,0.401,0.2,3.88617659183286e-17,"2","Gm26532"
"Lamp21",4.34705993439899e-21,0.470277947429715,0.642,0.434,6.02111271513604e-17,"2","Lamp2"
"Psmb1",4.94708027161496e-21,0.354673532568008,0.94,0.854,6.85220088421388e-17,"2","Psmb1"
"Vmp11",5.7714125403337e-21,0.501052726773296,0.596,0.407,7.99398350961621e-17,"2","Vmp1"
"Fosb1",6.22309499069576e-21,0.506346657861623,0.822,0.73,8.61960887161269e-17,"2","Fosb"
"Atox1",9.567021303147e-21,0.391545785931092,0.858,0.738,1.32512812069889e-16,"2","Atox1"
"H2-K1",9.88147231623943e-21,0.447097675535093,0.943,0.852,1.36868273052232e-16,"2","H2-K1"
"Crb31",1.26812595469465e-20,0.500634111099779,0.404,0.203,1.75648125984756e-16,"2","Crb3"
"Tmem159",1.32212346197548e-20,0.566679104224681,0.386,0.189,1.83127320718224e-16,"2","Tmem159"
"Cox171",1.72639643187884e-20,0.508938259737601,0.608,0.418,2.39123169779538e-16,"2","Cox17"
"Polb",2.30973313089103e-20,0.526672789420559,0.461,0.267,3.19921135959716e-16,"2","Polb"
"H2afj2",3.63534146289173e-20,0.396222704403026,0.789,0.607,5.03531146025133e-16,"2","H2afj"
"Ndufa132",5.95390418141918e-20,0.438839677416207,0.831,0.729,8.2467526816837e-16,"2","Ndufa13"
"Bik2",8.40516661125589e-20,0.495787780269644,0.386,0.187,1.16419962732505e-15,"2","Bik"
"Tmem123",1.18400576155473e-19,0.541185480204923,0.569,0.384,1.63996638032945e-15,"2","Tmem123"
"Vamp5",1.54464365197877e-19,0.457622807844112,0.322,0.144,2.13948592235579e-15,"2","Vamp5"
"Spcs22",1.79883687817382e-19,0.344766228431439,0.886,0.759,2.49156895995856e-15,"2","Spcs2"
"Ifi351",2.09301799467213e-19,0.477945065113402,0.476,0.279,2.89903922442037e-15,"2","Ifi35"
"Tmem30b",2.58167033096518e-19,0.371540566979128,0.253,0.093,3.57587157541987e-15,"2","Tmem30b"
"Hagh2",2.82251563947856e-19,0.528071287229932,0.503,0.315,3.90946641224176e-15,"2","Hagh"
"Gabarap",3.30139285288337e-19,0.381519062908445,0.88,0.82,4.57275924052875e-15,"2","Gabarap"
"Sdf21",4.65943058616098e-19,0.523999407201953,0.554,0.365,6.45377730489157e-15,"2","Sdf2"
"Cd63",8.90550773791715e-19,0.312238107422515,0.979,0.961,1.23350187677891e-14,"2","Cd63"
"Dhrs3",1.01835542975947e-18,0.457086755758222,0.325,0.147,1.41052410575984e-14,"2","Dhrs3"
"Ormdl22",1.02788568409872e-18,0.505960203046258,0.47,0.279,1.42372446104513e-14,"2","Ormdl2"
"Rab3ip1",1.03621399648772e-18,0.490866128992064,0.431,0.244,1.43526000653515e-14,"2","Rab3ip"
"Dnpep1",1.09882855651808e-18,0.456134664478599,0.428,0.238,1.5219874336332e-14,"2","Dnpep"
"Lpcat3",1.11669656335785e-18,0.50931749305982,0.425,0.238,1.54673640990696e-14,"2","Lpcat3"
"Tmem2052",1.20425904871155e-18,0.466566472149096,0.455,0.259,1.66801920837036e-14,"2","Tmem205"
"Plk2",1.43608443418157e-18,0.622459798268826,0.554,0.378,1.98912054978489e-14,"2","Plk2"
"S100a131",1.56509872386299e-18,0.489208740041449,0.476,0.279,2.16781824242262e-14,"2","S100a13"
"mt-Co1",1.61921865462872e-18,0.333554072156407,0.976,0.933,2.24277975852624e-14,"2","mt-Co1"
"Gde12",1.62582392621844e-18,0.494316019182396,0.636,0.466,2.25192872020516e-14,"2","Gde1"
"Ubl5",1.67759323303546e-18,0.449811218586274,0.759,0.626,2.32363438707742e-14,"2","Ubl5"
"Pfdn2",2.25704315205693e-18,0.391757985332484,0.753,0.646,3.12623046991405e-14,"2","Pfdn2"
"H1f01",2.63786495610743e-18,0.586500345900002,0.59,0.408,3.65370675070441e-14,"2","H1f0"
"Svil",4.95271052380131e-18,0.491143479701238,0.322,0.145,6.8599993465172e-14,"2","Svil"
"Cav2",9.44753638644147e-18,0.446940171100808,0.645,0.455,1.30857826488601e-13,"2","Cav2"
"2410015M20Rik",1.75629254463686e-17,0.417850779550315,0.75,0.647,2.43264080357652e-13,"2","2410015M20Rik"
"Ndufa61",2.34311338249812e-17,0.38790743065789,0.825,0.749,3.24544634609815e-13,"2","Ndufa6"
"Rbm391",3.66000189809641e-17,0.381974059728201,0.886,0.817,5.06946862905334e-13,"2","Rbm39"
"Adipor1",4.03514842731233e-17,0.473293816215207,0.623,0.483,5.58908408667031e-13,"2","Adipor1"
"Chmp51",5.11592825732947e-17,0.47554875918358,0.593,0.432,7.08607222922704e-13,"2","Chmp5"
"Crip2",5.17952591754915e-17,0.33782548878417,0.928,0.862,7.17416134839732e-13,"2","Crip2"
"Twf2",6.13495944831072e-17,0.423985305670741,0.316,0.151,8.49753233185518e-13,"2","Twf2"
"Nisch2",1.41257712003654e-16,0.485948262123217,0.482,0.304,1.95656056896261e-12,"2","Nisch"
"Sra11",1.45967840197216e-16,0.448265785966931,0.599,0.433,2.02180055457164e-12,"2","Sra1"
"Cited41",1.5030027401763e-16,0.464704816824898,0.274,0.117,2.08180909541819e-12,"2","Cited4"
"Sri1",5.10990742845889e-16,0.458208979991435,0.639,0.495,7.07773277915841e-12,"2","Sri"
"Chmp4b",7.87087805503692e-16,0.451157601596975,0.587,0.437,1.09019531940316e-11,"2","Chmp4b"
"Cox6a1",2.09449887085233e-15,0.265797055861919,0.961,0.884,2.90109038601756e-11,"2","Cox6a1"
"1810037I17Rik",2.12895906879365e-15,0.353302589276431,0.75,0.617,2.94882120618609e-11,"2","1810037I17Rik"
"Btg11",2.31788593042844e-15,0.4307937402637,0.654,0.514,3.21050380223643e-11,"2","Btg1"
"Cab39l1",2.39172438413478e-15,0.426141441858708,0.349,0.186,3.31277744446508e-11,"2","Cab39l"
"Tmem2341",2.39527301078665e-15,0.449891822992108,0.696,0.572,3.31769264724059e-11,"2","Tmem234"
"Rasd11",3.58143586096141e-15,0.381291246282442,0.377,0.201,4.96064681101764e-11,"2","Rasd1"
"Anxa42",4.94859556851496e-15,0.429556441358129,0.584,0.434,6.85429972195007e-11,"2","Anxa4"
"Syngr21",5.06776929078061e-15,0.427423302437406,0.566,0.396,7.01936724466023e-11,"2","Syngr2"
"Gstt3",5.6345765678268e-15,0.409103165845077,0.295,0.141,7.8044520040969e-11,"2","Gstt3"
"Cox6b11",6.64305875706873e-15,0.304960534527716,0.904,0.832,9.20130068441589e-11,"2","Cox6b1"
"Wbp2",7.67009986263157e-15,0.438330402847008,0.407,0.24,1.0623855319731e-10,"2","Wbp2"
"Il13ra11",9.02841558126539e-15,0.418476463279879,0.298,0.146,1.25052584216107e-10,"2","Il13ra1"
"Shisa51",1.00470695847698e-14,0.40150483458793,0.639,0.503,1.39161960818647e-10,"2","Shisa5"
"Zfand6",1.03221810286126e-14,0.450589665185253,0.599,0.459,1.42972529427313e-10,"2","Zfand6"
"Smim14",1.49837406277172e-14,0.410271632275738,0.639,0.509,2.07539791434511e-10,"2","Smim14"
"Atp6v1e11",2.47216814148398e-14,0.37610883789048,0.657,0.518,3.42420009276946e-10,"2","Atp6v1e1"
"Lamtor2",3.61121460603811e-14,0.404515402943927,0.636,0.498,5.00189335082338e-10,"2","Lamtor2"
"Romo1",5.93467180102854e-14,0.427049587254279,0.602,0.481,8.22011391160463e-10,"2","Romo1"
"Prr15l1",6.70670337277154e-14,0.37104829100514,0.256,0.115,9.28945484162586e-10,"2","Prr15l"
"Smim3",7.05748672664257e-14,0.486136883091509,0.419,0.258,9.77532486507262e-10,"2","Smim3"
"Aldoa1",7.07059444078822e-14,0.267733577776458,0.898,0.815,9.79348035993577e-10,"2","Aldoa"
"Tpd52",8.35434981096442e-14,0.443820626050343,0.596,0.468,1.15716099231668e-09,"2","Tpd52"
"Npc22",9.18729305590658e-14,0.34584984881757,0.699,0.57,1.27253196117362e-09,"2","Npc2"
"Gadd45a",1.07382641930102e-13,0.476034815383061,0.367,0.205,1.48735697337384e-09,"2","Gadd45a"
"Rac1",1.10381063739462e-13,0.391129967699567,0.711,0.628,1.52888811385529e-09,"2","Rac1"
"Ubald21",2.01192708261935e-13,0.482536784146969,0.572,0.44,2.78672020213607e-09,"2","Ubald2"
"Cyb561",2.47761633346252e-13,0.437591894075881,0.34,0.19,3.43174638347894e-09,"2","Cyb561"
"Ndufb11",2.49312256487082e-13,0.315535911390521,0.807,0.73,3.45322406460258e-09,"2","Ndufb11"
"Tmem9b1",2.65651162930802e-13,0.392584797845657,0.358,0.208,3.67953425775453e-09,"2","Tmem9b"
"Hpcal11",3.51669925986891e-13,0.378009757630624,0.304,0.16,4.87098014484443e-09,"2","Hpcal1"
"F32",5.62354739606337e-13,0.485883672584334,0.422,0.256,7.78917549828738e-09,"2","F3"
"Dap",6.08723993341914e-13,0.366098640846758,0.536,0.39,8.43143603177885e-09,"2","Dap"
"Prkab1",7.08556700969782e-13,0.363702378297103,0.262,0.125,9.81421886513244e-09,"2","Prkab1"
"Cox20",8.1062683829138e-13,0.454402699912005,0.398,0.252,1.12279923371739e-08,"2","Cox20"
"Pacsin3",8.38618628355043e-13,0.365739278251162,0.271,0.134,1.16157066213457e-08,"2","Pacsin3"
"Bst22",1.04947039684591e-12,0.411935026859122,0.352,0.202,1.45362144667126e-08,"2","Bst2"
"Znrf1",1.06720245691709e-12,0.462986986036761,0.337,0.197,1.47818212307587e-08,"2","Znrf1"
"Mpv17",1.27100883452291e-12,0.411025240883085,0.334,0.189,1.76047433669768e-08,"2","Mpv17"
"Igsf8",1.37102380228072e-12,0.424970142453256,0.304,0.164,1.89900506853902e-08,"2","Igsf8"
"Nrip1",1.68100120043687e-12,0.512831846609418,0.367,0.222,2.32835476272511e-08,"2","Nrip1"
"Scp2",1.84876362590154e-12,0.337045183978117,0.741,0.666,2.56072249823622e-08,"2","Scp2"
"Uqcr10",2.13340726219883e-12,0.304917696463881,0.798,0.689,2.9549823988716e-08,"2","Uqcr10"
"Arid5b1",2.3907963320615e-12,0.304128516907242,0.428,0.259,3.31149199953839e-08,"2","Arid5b"
"Klf61",2.88274791669362e-12,0.40038636854387,0.801,0.744,3.99289413941234e-08,"2","Klf6"
"Dctn31",3.45169593976529e-12,0.390163996256953,0.608,0.505,4.7809440461689e-08,"2","Dctn3"
"Park72",3.78153389904016e-12,0.258077986261865,0.877,0.797,5.23780260356052e-08,"2","Park7"
"Syne41",3.8482093161276e-12,0.384771538058143,0.37,0.215,5.33015472376834e-08,"2","Syne4"
"Pkm1",4.29187199963057e-12,0.268856782833542,0.873,0.766,5.9446719066883e-08,"2","Pkm"
"Nr2f6",5.59755606892228e-12,0.426582106378957,0.367,0.229,7.75317491106425e-08,"2","Nr2f6"
"Fam210b1",6.84921718845511e-12,0.416631311027469,0.383,0.235,9.48685072772918e-08,"2","Fam210b"
"Cltb",1.24686660197766e-11,0.385284763925316,0.614,0.513,1.72703493039925e-07,"2","Cltb"
"Gdi1",1.43237755316615e-11,0.378133850272201,0.289,0.153,1.98398614889043e-07,"2","Gdi1"
"Anapc13",1.72116182597772e-11,0.381968192959223,0.587,0.477,2.38398124516174e-07,"2","Anapc13"
"Nit1",2.10731336491925e-11,0.340087267431093,0.259,0.131,2.91883974174966e-07,"2","Nit1"
"Gtf2h5",2.20887562484193e-11,0.368772518688942,0.663,0.565,3.05951362796855e-07,"2","Gtf2h5"
"G3bp21",2.75641556038557e-11,0.365313504022632,0.539,0.403,3.81791119269005e-07,"2","G3bp2"
"Pold41",2.86438964295387e-11,0.37238379832653,0.398,0.252,3.96746609445541e-07,"2","Pold4"
